strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put
26860.0,0.0,14.0,16.0,1.0,-14.0,15.0,-74427.17793079396,2843155.281521803,-0.4491172088044948,-0.36320386985621606,-0.36254645664075735,-0.0006574132154587117
26850.0,37.0,28.0,17.0,17.0,9.0,0.0,6608623.3784113545,3016597.779911079,3568.797500151441,-0.38650512143744076,-0.3765246054092711,-0.009980516028169656
26840.0,3.0,4.0,3.0,2.0,-1.0,1.0,491261.54783243994,499578.6468104552,290.3080096079496,-0.06601834186263972,-0.06496920432434813,-0.0010491375382915887
26830.0,0.0,2.0,0.0,6.0,-2.0,-6.0,-7423.765832096359,-22271.297496289077,-0.04480280578889051,-0.0028137642099920887,0.0,-0.0028137642099920887
26820.0,0.0,2.0,0.0,1.0,-2.0,-1.0,-6851.5387710257455,-3425.7693855128728,-0.041618678997923375,-0.00043296662156167145,0.0,-0.00043296662156167145
26810.0,0.0,5.0,2.0,2.0,-5.0,0.0,-15238.042030967817,291044.6595267431,-0.09259242027159775,-0.03960401854633241,-0.03883695450233163,-0.0007670640440007807
26800.0,15.0,49.0,22.0,44.0,-34.0,-22.0,2044151.2162225437,3073283.5479101865,1457.7574106366462,-0.41472526046092373,-0.39766617083889866,-0.01705908962202505
26790.0,0.0,7.0,0.0,10.0,-7.0,-10.0,-17398.858010048934,-24855.511442927047,-0.10628553077203229,-0.003095405624609934,0.0,-0.003095405624609934
26780.0,0.0,6.0,0.0,10.0,-6.0,-10.0,-13154.019830323688,-21923.366383872813,-0.08026501884006443,-0.002852718078217188,0.0,-0.002852718078217188
26770.0,0.0,3.0,0.0,4.0,-3.0,-4.0,-6037.830725428306,-8050.440967237741,-0.03702611609166517,-0.0010468404090122278,0.0,-0.0010468404090122278
